"gene_id","Control72h1","Control72h2","Control72h3","OVA72h1","OVA72h2","OVA72h3","OVA72h4"
"H4c8",4.045394966,3.442640535,4.26346869,4.776648793,3.128025547,3.771101207,4.179305604
"H4c9",2.378045792,1.900047534,2.744152858,3.52864215,3.003071671,2.330268044,1.911285344
"H4f16",0.112386182,0.030069396,0.077544511,0,0,0.032632957,0
"H60b",0.037858482,0.098279156,0.080204778,0.025824327,0.048571686,0.244732388,0.175029716
"H60c",0,0,0,0,0.039207853,0,0
"H6pd",92.97509826,98.77051167,112.5572615,60.5322619,65.39998124,62.93342418,69.91377345
"Haao",0.538803656,1.87084943,0.618894834,1.340200371,0.751798252,0.93418045,0.358272954
"Habp2",0.354111679,0.04543625,0,0.375453036,0.047133196,0,0.048652589
"Habp4",11.36278097,11.60629473,11.28775803,6.982304834,7.174216404,9.55488626,7.495929972
"Hacd1",2.948194356,2.943013105,2.875384491,5.336645819,4.627503585,4.101624547,5.874842201
"Hacd2",10.50733111,11.17534007,9.624973827,11.3497708,12.47955191,12.56809878,10.50086847
"Hacd3",39.34385859,40.14435176,39.83252116,43.53216268,44.72918058,42.58972752,38.61961576
"Hacd4",1.945525278,2.423990859,2.452592126,3.217616162,2.535913542,3.19459168,2.966514851
"Hace1",14.10983435,13.56525583,13.8327969,11.95261086,12.57042531,13.33354524,11.90338469
"Hacl1",3.460089918,3.355959835,3.082974536,2.353646582,2.365487345,3.15469,3.254912361
"Hadh",43.2284131,40.29571482,40.69138328,41.73152879,34.44549945,37.81945028,44.75256979
"Hadha",124.0902678,126.7382105,118.4420483,140.7952319,134.4197173,131.9930563,133.4527257
"Hadhb",55.06415413,57.61701821,49.2188328,61.99317757,63.91768796,61.19490742,58.74595489
"Hagh",10.8664555,10.49889223,10.96451806,13.05895077,12.36693189,13.49233177,14.18058624
"Haghl",16.94450731,26.0840095,17.70365618,17.11502796,13.17295621,17.12571704,17.95613829
"Hal",4.173325327,4.755796192,4.439859442,15.55612593,14.26210973,13.85154759,18.28441939
"Hamp",0.547598383,0.784674788,0.192890643,0.75558461,0,0.408467231,0.283791647
"Hamp2",0.039008947,0,0,0,0,0,0
"Hand1",0,0,0,0,0,0,0
"Hand2",0.127634699,0.176753257,0,0,0,0,0
"Hao1",0,0,0,0,0,0,0
"Hao2",0,0,0,0,0,0,0
"Hap1",7.181841444,10.45946496,8.303685766,5.508113549,5.350344939,6.114120945,5.967618675
"Hapln1",0.188061521,0.661012683,0.111908458,0.690048067,0.4364832,0,0.616124424
"Hapln2",0.012343217,0.033198364,0.019541464,0,0,0,0
"Hapln3",0.334181343,0.305794856,0.282069385,0.469467088,0.530461387,0.261356321,0.275386916
"Hapln4",0.210455421,0.045898293,0.109606468,0.141794063,0.120640109,0.022802618,0.077417074
"Harbi1",3.202812531,3.236366928,3.185924545,3.107695525,3.660200898,3.831572349,3.451234619
"Hars",22.34015136,22.82417337,21.97576789,31.72805072,28.80702357,30.06225751,27.55257781
"Hars2",8.066912875,8.000234311,9.486447078,6.214457935,5.887594503,6.687130443,5.79442246
"Has1",0.452468227,0.174976296,0.169011944,0.786016249,1.413100884,0.885284564,1.106682576
"Has2",0.164773187,0.447970732,0.013816024,3.097197523,3.588284637,1.356287888,2.649379279
"Has3",2.049798437,3.549403029,2.021900249,6.420319569,5.886258864,4.217342383,6.179424956
"Haspin",0.775224289,0.869573176,0.703187661,1.782776417,1.562807852,1.641815794,1.442248312
"Hat1",9.781996922,9.161702814,7.660550571,15.67434944,17.94455639,16.3058597,15.21731777
"Haus1",4.573201976,4.157152382,3.716958892,5.877242534,5.151761996,4.981235785,5.563091376
"Haus2",19.34356061,23.38255405,22.16708059,16.03728497,17.22732937,18.95878596,19.69504751
"Haus3",7.618598725,8.107642382,7.369524049,9.479162657,8.739444555,9.343481207,4.87522096
"Haus4",1.192540043,1.366653374,1.342972334,1.673275021,1.369917058,1.540291997,1.651645123
"Haus5",8.095544326,7.643449905,6.270828766,6.238921667,7.323637601,8.300415817,8.294859974
"Haus6",7.033466411,9.9426633,7.958362668,7.939774479,9.254174431,8.978301468,7.809107973
"Haus7",4.174863347,4.968598117,4.366997887,10.69604347,9.977381015,9.677106786,8.39140074
"Haus8",4.993550337,4.989422695,4.579301368,5.910655635,6.730029346,6.004963987,5.322689895
"Havcr1",0.372919526,2.483662089,0.171447978,1.241431793,1.159964149,1.361079078,1.177315237
"Havcr2",8.833866215,9.790082801,8.642472322,14.03315381,13.13304723,12.29023238,13.45096094
"Hax1",44.8284337,39.57162593,35.83016996,52.43374779,51.07733564,56.11560157,47.08240041
"Hba-a1",2512.93678,2145.521201,1958.856461,678.6522376,868.1905061,474.0562979,739.5352661
"Hba-a2",4837.242198,564.3568122,4005.271384,2436.358617,2806.245602,1474.458543,2329.120345
"Hba-x",0,0,0,0,0,0,0
"Hbb-b1",4.74603133,0.197667474,2.848227454,0.214492416,2.894909041,1.393763144,0.22006487
"Hbb-b2",1087.730247,332.9436363,987.0087313,511.9797288,559.3479603,335.8871181,456.4674489
"Hbb-bh1",0,0,0,0,0,0,0
"Hbb-bh2",0,0,0,0,0,0,0
"Hbb-bs",6881.588324,2168.170694,5584.415482,3177.119057,2935.772196,2106.029956,2942.493554
"Hbb-bt",212.1871473,64.15756757,191.9554565,98.41794215,109.6306291,64.11692979,88.36916521
"Hbb-y",0,0,0,0,0,0,0
"Hbegf",42.53318295,35.31553435,44.15556747,60.10891825,63.97661755,48.98565687,62.25559975
"Hbp1",301.1974096,277.306264,296.3678953,251.0391138,283.1596675,298.2936363,256.1184189
"Hbq1a",0,0.009509913,0.019090655,0.006550397,0.009931796,0,0.027117181
"Hbq1b",0.03376804,0.016628477,0.068935078,0.034674029,0.138736959,0.008478713,0.04064906
"Hbs1l",16.02699023,18.07149794,17.62832049,15.05146148,15.82142695,13.26736365,15.75928716
"Hc",329.9383397,346.9147316,354.4253642,402.8809713,482.7496669,421.2363159,415.0021408
"Hcar1",0.788866341,0.496945782,0.328235912,0.469957253,0.389947535,0.728361794,0.831714335
"Hcar2",1.374867423,1.21543688,1.758825728,2.727597231,4.46363435,1.914373515,3.252222099
"Hccs",18.39639938,21.7091033,15.45303538,24.59081239,24.9257202,24.08424956,24.23458866
"Hcfc1",16.47906832,20.73492051,18.40005392,10.84969925,10.37587067,11.72273586,13.47418105
"Hcfc1r1",10.06901716,7.739158638,7.477903448,11.75751858,10.83239682,9.611653766,11.33176969
"Hcfc2",19.07159312,18.51077569,17.97531531,15.82036443,16.7837923,17.70539896,16.65560077
"Hck",3.760399221,3.385903454,3.481333138,6.001471476,4.988350332,4.654946989,5.230901482
"Hcls1",8.551989037,16.01142782,10.14773185,21.76455255,16.32361653,19.2656123,17.47945998
"Hcn1",0.096690269,0.182006354,0.218238831,0.323521582,0.351787279,0.441238329,0.617751607
"Hcn2",0.140120658,0.096862883,0.057494462,0.157005116,0.194733793,0.164250191,0.281080368
"Hcn3",0.341750356,0.847310086,0.4477095,0.242544223,0.487574045,0.500767271,0
"Hcn4",0.197247235,0.135588552,0.073682668,0.193139249,0.060842085,0.305468653,0.137238413
"Hcrt",0.008801969,0,0,0,0,0,0
"Hcrtr1",0.398861869,0.103964654,0,0,0.323556903,0.103296776,0.205287701
"Hcrtr2",0,0,0,0,0,0,0
"Hcst",0.48840067,1.240673144,0.433487475,1.721407419,1.32166196,0.929108881,1.568467552
"Hdac1",29.04607853,31.5533889,29.99432,37.00216229,34.37784375,36.98153554,35.13354048
"Hdac10",10.03057254,10.88423673,10.89462046,8.611559537,10.63640383,8.422793261,9.672921357
"Hdac11",9.583143379,8.825356716,8.895627809,3.282485874,3.397639016,5.976609161,4.839226992
"Hdac2",11.25496822,10.45900119,10.60824748,11.35796343,12.05498506,11.97020101,11.29165972
"Hdac3",9.212903878,11.35880609,9.432358965,12.54143989,9.823509278,11.84877989,11.14815198
"Hdac4",9.13488549,9.889961154,11.13398974,5.582759754,5.446319145,6.116053428,6.582718638
"Hdac5",21.76874233,19.93604653,24.05037958,10.86409103,11.68266553,12.4033265,13.65833709
"Hdac6",3.84743074,5.367572133,4.864037169,4.959643591,4.36848676,4.041740236,5.159086996
"Hdac7",10.76218311,11.17413889,18.71481308,8.626219308,9.172807855,9.986633131,11.6387125
"Hdac8",4.121954348,3.970207396,3.647263115,3.023958589,4.39403888,4.408386388,3.69880887
"Hdac9",1.187247772,7.569334364,0.83047993,6.199072368,5.587814394,2.769270836,3.737142611
"Hdc",51.46820179,74.86478961,54.82216558,163.7829965,133.2797924,124.8256858,124.2412894
"Hddc2",1.373879491,1.81707352,1.10740816,2.836775155,2.447198616,2.583231916,2.219748987
"Hddc3",7.935957944,7.166848385,7.122436329,10.96028725,9.255239779,10.17570114,10.0665743
"Hdgf",72.59957987,70.02254837,69.94599214,79.59451151,77.14290599,75.14489646,84.8210319
"Hdgfl1",0,0,0,0,0,0,0
"Hdgfl2",10.95969197,13.44667168,11.9097268,8.351977016,8.340302268,9.286163678,8.947496936
"Hdgfl3",30.4099916,35.04220597,31.46062368,18.13700187,21.33455255,23.25835712,18.67459303
"Hdhd2",18.40310197,15.96736775,15.74601546,20.96340103,19.63640944,17.270032,18.47983099
"Hdhd3",0.834759764,1.113419741,1.131382046,1.524356752,1.705063946,1.432713096,1.433742761
"Hdhd5",3.593407015,4.048674353,3.649549501,3.573636087,3.486874702,4.384293389,3.694533254
"Hdlbp",61.99941263,66.94465344,63.53877683,73.49330576,76.97840929,76.63786748,76.92620127
"Hdx",0.295774795,0.547353091,0.689669197,0.350686956,0.525443646,0.473072873,0.797715455
"Heatr1",4.667326436,6.508158104,5.194191212,6.487172673,6.549440978,6.406756456,6.857477013
"Heatr3",3.498538641,4.181797417,3.84782266,4.489187841,4.447252335,4.8958755,4.725493075
"Heatr5a",22.02250032,19.83472326,18.81467094,10.04185023,13.38517767,14.82506138,14.10843091
"Heatr5b",30.17247681,34.21264113,30.80687853,20.38279865,21.52449216,21.71831314,22.37603512
"Heatr6",21.98721664,28.29998774,24.59321425,17.85774316,21.86973046,18.93165649,23.20546799
"Heatr9",0.165289918,0.396388155,0.178107979,0,0.093753265,0.125989361,0.098596356
"Hebp1",8.511521389,7.050693073,6.32396623,9.343185096,8.923392504,9.638458185,9.229081447
"Hebp2",0.132799614,0.197347329,0.168825257,0.863540156,0.528423558,0.671310174,0.517730491
"Heca",21.46177331,20.10495252,22.75714029,11.62157586,15.28632979,13.74301772,14.36522388
"Hectd1",38.81213671,52.79179948,45.11727383,31.14887461,35.37892543,34.27086212,36.5571231
"Hectd2",0.257343092,0.468627083,0.334344502,0.40043412,0.348252031,0.487106845,0.398042631
"Hectd3",6.327115371,7.085345041,7.155391632,4.007437745,4.320271008,4.965173138,4.820299171
"Hectd4",4.684970128,5.546099348,6.032976421,2.330237701,2.702184077,2.595066777,2.873912158
"Hecw1",0,0,0,0,0,0,0
"Hecw2",20.74746673,18.42382995,21.34248363,12.83728264,12.98782254,12.69496688,10.21478178
"Heg1",76.75802057,76.32659509,86.64567302,36.71238547,46.17325311,45.85491208,48.16558213
"Helb",3.818343945,5.706612559,4.439506894,5.474695323,4.347044509,4.958111223,3.76825109
"Hells",2.633854819,6.620785238,3.26709401,12.51522115,11.46386622,9.726114449,9.75863373
"Helq",0.68564773,0.983033673,0.802759701,0.570762264,0.64085776,0.72631279,0.663417635
"Helt",0,0,0,0,0,0,0
"Helz",21.98462508,24.81342765,27.48158815,12.16468504,10.99264868,12.42727641,12.85453753
"Helz2",62.08025826,83.1006106,79.48534838,37.62004912,43.51068875,46.39091057,47.35763783
"Hemgn",0.31314863,0.3948745,0.143428128,0.219443496,0.044965326,0.361584918,0.02301328
"Hemk1",3.533260798,3.642004475,3.161760753,7.353419068,6.51007403,5.938535609,7.75433207
"Henmt1",0.101295118,0.060296858,0,0,0,0.122107165,0.043133792
"Hepacam",0.25137819,0.485314098,0.412560027,0.172403878,0.15085554,0.218196633,0.259360251
"Hepacam2",1.519142055,1.447606206,0.916507117,0.434911138,0.43557331,0.827364201,0.335148392
"Heph",1.28648281,1.180318206,1.335272592,0.805211657,0.935706842,0.823277733,0.608336643
"Hephl1",0,0,0,0,0,0,0
"Herc1",16.55329854,22.25401429,19.49105656,11.60401669,11.73065188,12.11260112,13.49082562
"Herc2",35.28127097,47.23392435,45.62941842,19.90918225,19.78205256,22.51172758,23.82849676
"Herc3",2.433117257,4.273020544,2.912377012,2.062452078,1.930260305,2.026124696,2.273602131
"Herc4",35.58366267,39.08877215,36.65275769,28.6628295,30.89809897,33.05627201,30.28241228
"Herc6",22.84363547,19.77527444,25.27430524,12.79590354,17.03497709,19.19104651,17.6446054
"Herpud1",173.9487539,207.6125679,166.8390904,137.4849059,139.1751825,173.9383094,134.891028
"Herpud2",21.21569773,19.85763423,22.3247171,17.30356892,15.0384294,15.99693825,16.08491569
"Hes1",39.01189937,37.89228111,38.96742768,31.17035423,28.06572038,26.91672354,28.50600011
"Hes2",1.058392306,1.342349485,1.235289069,1.24298531,0.525522062,0.938893335,0.721301064
"Hes3",0,0,0,0,0,0,0
"Hes5",0,0,0.064447606,0,0.348977632,0.486937026,0.325946104
"Hes6",20.72116669,18.46632116,19.39680912,26.5931953,19.16951157,23.90284976,20.75001302
"Hes7",0.103227689,0.155573469,0.181989291,0.370024832,0.098633717,0.226911401,0
"Hesx1",0.020834257,0,0,0,0,0,0
"Hexa",36.77949243,33.22457699,32.3268611,61.10331476,47.87394757,39.5457823,52.11284161
"Hexb",13.89172,13.44764769,12.83238536,31.36433686,26.07047801,22.77250279,29.21799689
"Hexdc",6.695026745,6.498774303,8.443211017,6.08665846,5.771470656,6.949096115,6.450939234
"Hexim1",37.76105533,32.44091111,36.9426761,26.57747927,25.72158748,30.30123946,27.99904934
"Hexim2",1.122400686,1.002939419,1.215285712,1.318221005,1.005221208,0.830231595,0.666194411
"Hey1",26.11264633,23.47858262,25.3978478,10.09300508,11.5874954,15.33127207,9.41001606
"Hey2",2.306123909,1.905500832,2.373298465,1.57186163,1.651457305,1.637790034,1.838909657
"Heyl",5.580049742,4.935428197,6.285841342,2.094683233,2.220619425,2.444908208,3.112746867
"Hfe",17.72754154,19.79436222,21.86136988,42.73567922,38.31213431,36.57869351,35.16900937
"Hfm1",0,0,0,0,0,0,0.018568294
"Hgd",0.034393552,0,0.040496586,0.021689713,0,0,0.045232904
"Hgf",9.839307937,10.05677894,12.2145156,8.441099193,9.813595515,10.28036654,10.57670501
"Hgfac",1.576443276,1.566401138,1.551487684,1.287455241,0.924661032,1.200195813,1.223670293
"Hgh1",2.289431609,2.162964302,2.06858428,3.234746552,2.7450847,2.119766662,2.645067265
"Hgs",18.60886455,19.99666334,21.46111415,14.35034865,13.35679459,13.53563908,17.63438178
"Hgsnat",17.95143604,19.21370061,19.06516367,15.48157568,16.29653464,16.07377794,13.99887525
"Hhat",0.439777174,0.799415573,0.567640316,0.213321344,0.56833666,0.68418747,1.140235079
"Hhatl",0.124939401,0.108780936,0.073571667,0.046809326,0.073940187,0.125644307,0.144249345
"Hhex",4.728512893,3.02061964,5.990855179,6.255352839,5.132385874,4.039436169,5.622330134
"Hhip",9.798257551,11.66409953,12.6013789,11.70826252,15.21969209,10.57964134,13.33193211
"Hhipl1",0.068021364,0.210659509,0.226364366,0,0.127084153,0.080655959,0.021680694
"Hhipl2",0.324186983,0.369243116,0.268883633,0.027258841,0.154525849,0.236538711,0
"Hhla1",0,0,0,0,0,0,0
"Hibadh",16.63115454,15.45968506,15.87814497,23.79163072,22.68856276,21.63596338,20.46399054
"Hibch",2.678707985,3.171689798,2.345263064,3.237273256,2.856119202,3.30472458,2.954467135
"Hic1",4.168957393,2.174971024,4.349455408,3.169834976,3.809072332,3.817656339,4.175692671
"Hic2",1.053062064,1.259312663,1.318877294,0.466929999,0.659793723,0.65847049,0.672888107
"Hid1",5.161569155,4.3512863,4.250864989,6.266407445,5.133108446,5.635636158,6.956358246
"Hif1a",12.28760641,14.25518784,12.97716253,19.87347367,18.0123956,16.92794237,19.16832381
"Hif1an",43.60812624,51.16671578,47.77809884,28.94637673,31.16847059,34.54988051,34.06261576
"Hif3a",14.69364666,30.80087527,27.91395708,3.529979274,2.316705293,4.340470819,1.189899569
"Higd1a",71.81194548,63.95310733,59.12977808,99.24921926,86.23149987,89.33981381,80.85190293
"Higd1b",47.23316286,40.53294693,52.2424864,47.69222875,56.96217508,45.26472299,42.66722323
"Higd1c",0,0,0,0,0,0,0
"Higd2a",42.31802213,33.88308338,33.64016578,54.1178642,43.34862644,42.05256376,48.02577044
"Hikeshi",52.44897545,34.66661284,37.96518115,46.9724923,45.78189623,52.62472707,48.36998061
"Hilpda",72.00500557,47.33942652,68.69514547,47.09552825,60.01119452,56.28549616,49.0055164
"Hils1",0,0,0,0,0,0,0
"Hinfp",17.90672487,21.24430711,21.10180203,17.03020761,15.23895025,13.63657563,13.48401827
"Hint1",124.1745172,107.7237311,104.9889617,216.7765666,185.2426176,192.9771603,178.4354592
"Hint2",2.271270038,2.025141188,2.046649103,2.975801635,2.723276831,2.810084603,2.543143282
"Hint3",2.818495896,2.818029202,2.362569623,3.376857776,3.171146514,2.908336787,3.001878743
"Hip1",17.6233632,17.54497321,22.12997502,13.68198044,15.91350058,13.01066027,16.53668873
"Hip1r",12.70843872,17.67691008,14.27060256,10.1856624,10.1516688,11.286504,11.8475808
"Hipk1",40.33157583,45.98391016,45.87958146,26.37795346,29.45015065,27.55842842,29.28250253
"Hipk2",10.76268987,16.63201146,16.14808001,5.684219924,5.917285119,5.276112127,7.025283966
"Hipk3",61.17894507,65.80000352,64.92344713,47.64307045,53.94414082,49.21577408,49.42099082
"Hipk4",0.281773693,0.333406952,0.338035948,0.330867012,0.035165952,0.375795677,0.222258162
"Hira",87.23693607,93.97447234,92.45396099,73.4913627,62.02878946,63.52651175,78.35519536
"Hirip3",20.69714722,26.68325977,19.33074472,19.7099694,16.51502896,22.42098966,18.32413622
"Hist1h2an",0.017269192,0.040580973,0.10869776,0.029324419,0.007583711,0.08023349,0.267028816
"Hist1h2ao",0.033791628,0,0.005680644,0,0.32398213,0.127599158,0.106471059
"Hist1h2ap",0.011891756,0,0.018579382,0,0.046789274,0.019896936,0.024379737
"Hist1h2bp",0.008404237,0.013333754,0.005223244,0.018221236,0.014209274,0.006546378,0.013857683
"Hist1h2bq",5.503168126,4.262674422,5.0279144,4.451508933,4.459660807,5.8894834,7.789449867
"Hist1h2br",5.489614655,4.252175224,4.985912283,1.719974276,3.412718069,1.576676172,2.412977069
"Hist1h4m",0.045117453,0.031396176,0.02190114,0.019833571,0.009324347,0.010851252,0.014810054
"Hist1h4n",0.056790698,0.040687531,0.025296899,0.053190226,0.071138001,0.048757094,0.024325254
"Hivep1",7.739507197,9.579119803,8.799642885,4.55226055,5.675564158,5.99683739,6.63670585
"Hivep2",8.177383126,10.39112064,9.866721344,4.346785827,5.836018937,5.746023847,6.963984842
"Hivep3",2.828790986,3.516284029,2.687481328,2.69941708,2.784859921,2.552121692,4.113013582
"Hjurp",18.12662576,22.806434,19.35154221,16.59335921,15.94936563,17.12726025,18.68303079
"Hjv",0.12483333,0.25790285,0.067513355,0.055864459,0,0.074785801,0.025065021
"Hk1",12.45016425,18.88241755,16.54730824,13.58511539,12.17303741,13.28573007,11.51858031
"Hk2",5.313654618,8.59218222,6.161279013,8.073671961,5.956228041,6.408201243,7.195063817
"Hk3",1.311238237,1.472312481,2.038576993,11.54938682,7.376842546,7.282594679,10.62603942
"Hkdc1",2.260365553,1.870509951,2.601896913,2.210856538,2.27370117,2.531276552,2.358308866
"Hlcs",1.353236459,3.030136382,3.158433275,2.076112493,2.280586864,2.281872245,2.204118408
"Hlf",18.68751572,18.38283265,21.25001132,6.759833151,7.952277392,10.64394132,7.661127527
"Hltf",7.060931256,9.19142988,7.035895288,7.591944117,7.978911011,7.658257882,7.94816558
"Hlx",15.36258906,7.716947314,13.25727287,13.22650369,11.29550386,8.820070293,9.773453158
"Hmbox1",99.24364296,114.9081356,130.7021585,50.81219517,58.08487263,60.02438878,62.88332188
"Hmbs",1.064995752,1.055768118,1.085667667,2.267911498,1.943264903,2.134729455,1.847290087
"Hmces",0.870178987,1.206528296,0.80241361,0.747050128,0.720053327,0.829455442,0.945810675
"Hmcn1",25.10907239,28.01012081,32.34468202,14.9018024,16.02494442,13.55351678,9.747777173
"Hmcn2",0.80145838,0.923095338,0.879313204,0.582698684,0.33482953,0.433518611,0.469346362
"Hmg20a",22.48807226,24.75193675,30.16274792,15.64259417,17.60570375,17.14474255,17.5071188
"Hmg20b",20.79168957,21.87327022,23.26421647,22.02811362,19.2388623,18.39583063,24.18264619
"Hmga1",0.732137496,2.349006309,1.17628006,1.098984408,0.894527978,0.656546195,0.684778642
"Hmga1b",2.663756154,1.037416455,1.756158214,2.399441611,3.001056308,2.081808074,2.679190748
"Hmga2",0.047393378,0.03150098,0.083449284,0.21796496,0,0,0.035398279
"Hmgb1",103.8606798,93.59898997,87.82672358,108.2526897,110.1798505,115.5282226,108.5095846
"Hmgb2",86.23599009,136.0392615,80.12009125,232.4438589,180.332745,225.0871293,198.1899577
"Hmgb3",5.469353323,5.622966112,4.610472131,10.53795003,10.04237063,9.730181427,9.116310898
"Hmgb4",0,0,0,0,0,0,0
"Hmgcl",7.519621159,7.623804191,7.712028366,6.052435656,6.006494029,5.941831548,6.665152588
"Hmgcll1",3.820771015,4.408779012,3.905355143,3.148090966,3.102774611,3.304172659,4.096231589
"Hmgcr",17.84777182,19.253103,16.5987533,22.18523836,14.82680754,21.98531737,19.97108449
"Hmgcs1",84.25659115,90.0279691,80.64661112,86.51634643,88.38731285,87.81127919,87.02710181
"Hmgcs2",36.24875733,38.82209633,44.32541943,21.38577227,26.38246293,25.00911973,34.99684032
"Hmgn1",212.548065,190.0580905,183.6064255,212.8366709,218.6153269,211.1994151,192.8340777
"Hmgn2",13.61065889,13.15157324,12.73858573,23.47745836,21.11767366,21.27826523,21.13529542
"Hmgn3",1.956622415,2.177348382,1.60724417,3.096594148,2.805252296,2.894710073,2.687506143
"Hmgn5",13.73710649,12.05933261,10.9066625,9.133494149,11.28163641,11.38203181,10.7112955
"Hmgxb3",9.166829307,8.885635777,9.630309584,7.290096047,7.547923989,7.568868948,7.397288351
"Hmgxb4",23.02627148,23.76125016,20.77337326,29.04278954,34.30486262,30.12919901,30.33193193
"Hmmr",1.180214915,3.239761223,1.002567041,10.13505576,10.27308884,7.865476981,9.872675076
